restaurant_name,rating,num_ratings,avg_cost,online_order,table_booking,cuisines,area
New Khaayaal's Restaurant,3.0,106,500.0,0,0,"['North Indian', 'Chinese', 'Rolls']",Old Airport Road
New Kohinoor Hotel,3.1,11,450.0,0,0,['North Indian'],Residency Road
New Krishna Bhavan,4.2,600,200.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Malleshwaram
New Krishna Sagar,4.0,51,400.0,1,0,"['North Indian', 'Chinese', 'South Indian', 'Street Food']",Kalyan Nagar
New Kudla Family Resturant,3.2,4,450.0,1,0,"['North Indian', 'Chinese']",Brigade Road
New Leaf Restaurant,3.7,58,1500.0,1,1,['Chinese'],Indiranagar
New Limra Hotel,3.3,5,200.0,0,0,"['South Indian', 'Biryani', 'Fast Food']",Koramangala 7th Block
New Madhuram,3.4,7,250.0,0,0,"['Andhra', 'Biryani']",Marathahalli
New Mahesh Friends Food Corner,3.2,44,300.0,1,0,"['North Indian', 'Chinese']",Bannerghatta Road
New Mangalore Lunch Home,3.3,7,200.0,0,0,"['Mangalorean', 'South Indian', 'North Indian']",Banashankari
New Mathura Grand,3.2,4,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Lavelle Road
New Milestone Restaurant,3.4,6,700.0,1,0,['North Indian'],Marathahalli
New Modern Hotel,4.2,280,150.0,0,0,['South Indian'],Basavanagudi
New Mogul Empire,3.3,6,300.0,1,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
New Oottupura Restaurant,3.5,224,300.0,1,0,['Kerala'],Malleshwaram
New Paratha Corner,3.9,175,350.0,1,0,['North Indian'],Brookefield
New Peking,4.0,386,700.0,1,0,"['Chinese', 'Malaysian']",Kammanahalli
New Pepper Pot,2.8,40,400.0,1,0,"['North Indian', 'Chinese']",Marathahalli
New Prashanth Hotel,2.9,34,750.0,0,0,"['South Indian', 'Biryani', 'Chinese', 'North Indian']",Banashankari
New Prashanth Naati Style,3.8,29,400.0,0,0,"['South Indian', 'Biryani']",Brigade Road
New Prashantha Naati Corner,3.3,6,400.0,0,0,['South Indian'],Rajajinagar
New Prashanthi Donne Biryani,3.2,6,300.0,0,0,['Biryani'],Kammanahalli
New Punjabi Dhaba,3.9,782,300.0,1,0,"['North Indian', 'Chinese']",Bellandur
New Punjabi Food Corner,3.7,70,500.0,1,0,"['North Indian', 'Chinese']",Electronic City
New Punjabi Hotel,3.2,393,400.0,1,0,"['North Indian', 'Chinese']",Indiranagar
New Punjabi Pure Veg Restaurant,3.1,151,450.0,1,0,"['North Indian', 'Chinese']",New BEL Road
New Punjabi Tasty Khana,3.0,176,400.0,1,0,"['North Indian', 'Biryani', 'Chinese']",Whitefield
New Punjabi Veg Restaurant,2.9,112,400.0,1,0,"['North Indian', 'Chinese']",Kalyan Nagar
New Quality Dum Biryani,3.1,9,200.0,0,0,['Biryani'],Banashankari
New Rajadhani Spicy,3.7,67,700.0,1,0,['North Indian'],Banashankari
New Rajalakshmi Sweets,3.3,6,300.0,1,0,['Mithai'],Brookefield
New Roll Centre,3.3,7,150.0,0,0,"['Fast Food', 'Rolls']",Indiranagar
New Royal Paris Restaurant,3.4,13,300.0,0,0,"['Chinese', 'Kerala', 'North Indian']",Indiranagar
New Royal Treat,2.8,102,350.0,1,0,"['North Indian', 'Chinese']",Bannerghatta Road
New Sagar Fast Food,3.4,13,250.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Malleshwaram
New Salem Spices,3.5,50,600.0,0,0,"['South Indian', 'Chettinad', 'Chinese']",Kalyan Nagar
New Samrat Restaurant,4.1,62,450.0,0,0,"['North Indian', 'South Indian', 'Chinese']",Malleshwaram
New Savi Sagar,3.3,4,200.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",Rajajinagar
New Select Hotel,3.4,5,200.0,0,0,['South Indian'],Brigade Road
New Shanthi Sagar,2.7,39,550.0,0,0,"['South Indian', 'North Indian', 'Chinese', 'Beverages']",Malleshwaram
New Shetty Lunch Bhavan,2.8,40,300.0,0,0,"['South Indian', 'Mangalorean']","Byresandra,Tavarekere,Madiwala"
New Shetty Lunch Home,3.3,6,400.0,0,0,"['Mangalorean', 'Seafood', 'South Indian']",Malleshwaram
New South Corner,3.7,20,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Bannerghatta Road
New Students Corner,3.6,17,150.0,0,0,['Fast Food'],JP Nagar
NEW SUNRISE RESTAURANTS,2.7,39,500.0,0,0,"['North Indian', 'Chinese', 'Biryani']",Jayanagar
New Surya Sweets & Snacks,3.2,5,350.0,0,0,"['Mithai', 'Street Food']","Byresandra,Tavarekere,Madiwala"
New Taj,3.2,118,300.0,1,0,"['North Indian', 'Chinese']",Lavelle Road
New Taj Biryani Centre,2.8,40,300.0,0,0,['Biryani'],Kalyan Nagar
New Taj Darbar,3.1,6,300.0,0,0,"['South Indian', 'Chinese', 'North Indian']",Whitefield
New Tandoor,3.5,293,550.0,1,0,"['North Indian', 'Chinese', 'Mughlai', 'Rolls']",Old Airport Road
New Tandoor Fusion,3.1,4,350.0,1,0,"['North Indian', 'Chinese']",Marathahalli
New Tandoori Point,2.4,56,600.0,1,0,"['North Indian', 'Chinese']",Brookefield
New Tasty Cafeteria,3.8,376,500.0,1,0,"['North Indian', 'Chinese', 'Arabian', 'Rolls', 'Juices']","Byresandra,Tavarekere,Madiwala"
New Udupi Anand Bhavan,3.4,5,150.0,0,0,['South Indian'],Lavelle Road
New Udupi Delicacy,3.7,70,300.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Brookefield
New Udupi Dharshini,2.8,40,150.0,0,0,"['South Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
New Udupi Fresh Juice Centre,3.4,9,200.0,0,0,"['Juices', 'Desserts', 'Fast Food']",Indiranagar
New Udupi Garden,3.6,14,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Indiranagar
New Udupi Grand,3.3,5,200.0,0,0,"['North Indian', 'South Indian', 'Chinese']",Kammanahalli
New Udupi Grand Hotel,3.2,5,250.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Rajajinagar
New Udupi Palace,3.8,70,350.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Street Food']",Electronic City
New Udupi Park,3.0,11,400.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Kalyan Nagar
New Udupi Park Deluxe,3.6,77,400.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Kalyan Nagar
New Udupi Shubh Sagar,2.8,40,400.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Brookefield
New Udupi Upahar,2.8,40,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Brigade Road
New Udupi Upahara,3.6,84,200.0,0,0,"['Chinese', 'North Indian', 'South Indian']",Kalyan Nagar
New York Burrito,3.1,7,400.0,0,0,['Mexican'],Kalyan Nagar
NGV Fast Food,3.5,8,250.0,0,0,"['North Indian', 'Fast Food']",Koramangala 4th Block
NH-1,3.8,376,600.0,1,0,['North Indian'],Bellandur
NH7 Refuel,3.4,18,400.0,1,0,"['North Indian', 'Chinese', 'Biryani']",Lavelle Road
NH7 Resto Pub,3.3,6,1400.0,0,0,"['Andhra', 'Chinese', 'Continental']",Electronic City
NH8,4.1,471,800.0,1,1,['Rajasthani'],Brookefield
Nieghbourhood Cafe,3.7,39,750.0,0,0,"['Pizza', 'Italian', 'Chinese', 'North Indian']",Whitefield
Night Bell,3.1,53,450.0,0,0,"['Fast Food', 'North Indian']","Byresandra,Tavarekere,Madiwala"
Night Biryani,3.2,20,600.0,1,0,"['Biryani', 'North Indian']","Byresandra,Tavarekere,Madiwala"
Night Booze,3.2,8,600.0,0,0,"['North Indian', 'Fast Food']",Indiranagar
Night Cafe,3.0,44,350.0,0,0,"['North Indian', 'Chinese', 'Fast Food']","Byresandra,Tavarekere,Madiwala"
Night Diaries,3.1,16,300.0,0,0,['North Indian'],Marathahalli
Night Food Delivery,2.9,21,500.0,1,0,"['Burger', 'Rolls', 'Sandwich', 'North Indian']",Indiranagar
Night Food Joint,2.8,295,500.0,1,0,"['North Indian', 'Chinese']",Brookefield
Night Fox,3.2,22,500.0,1,0,"['South Indian', 'North Indian', 'Chinese']",HSR
Night Hunger,3.1,6,350.0,0,0,['North Indian'],Bannerghatta Road
Night Panda,3.8,196,500.0,0,0,"['Fast Food', 'Chinese', 'North Indian', 'American']",HSR
Night Restro,3.1,223,500.0,1,0,"['North Indian', 'Chinese']",Basavanagudi
Night Spoon,2.4,45,400.0,0,0,"['Fast Food', 'Street Food', 'North Indian', 'Biryani']",Koramangala 5th Block
Nightfork,3.7,125,500.0,0,0,"['Chinese', 'Biryani', 'Pizza', 'Italian', 'North Indian']",Koramangala 6th Block
NightOwl,2.7,31,400.0,0,0,['North Indian'],Electronic City
Nihas Hyderabadi Biryani,3.2,17,300.0,1,0,"['Andhra', 'Chinese', 'North Indian', 'South Indian']",Kalyan Nagar
Niice Cream,3.8,38,400.0,0,0,"['Ice Cream', 'Beverages', 'Desserts']","Byresandra,Tavarekere,Madiwala"
Nikhil's Food Court,2.8,40,300.0,1,0,"['South Indian', 'North Indian', 'Chinese', 'Fast Food']",Brookefield
Nikki's,3.1,43,600.0,1,0,"['Chinese', 'North Indian']",Malleshwaram
Nila Cafe,3.6,16,400.0,0,0,"['Kerala', 'South Indian']",HSR
Nile Garden Restaurant,2.6,33,500.0,1,0,"['North Indian', 'Fast Food', 'Chinese', 'Beverages']","Byresandra,Tavarekere,Madiwala"
Nilu Ki Rasoi,3.7,37,250.0,1,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Nimma Mane,3.2,7,350.0,0,0,['Biryani'],Lavelle Road
Nine2twelve,2.8,40,300.0,0,0,['South Indian'],Kalyan Nagar
Ningi Family Restaurant,3.5,10,400.0,0,0,"['South Indian', 'Biryani', 'Chinese']",Bannerghatta Road
Nirala's Home Kitchen,2.8,40,300.0,0,0,"['Bihari', 'North Indian']",Brookefield
Nirvana Bar - Manipal County,3.3,6,1000.0,0,0,['Finger Food'],Electronic City
Nisarga,3.6,110,500.0,1,0,"['Andhra', 'North Indian', 'Chinese']",Rajajinagar
Nisarga Garden,4.0,89,300.0,0,0,"['South Indian', 'Chinese', 'Street Food', 'Juices']",Brigade Road
Nisarga Garden Restaurant,3.4,51,350.0,0,0,"['South Indian', 'Chinese', 'Desserts', 'Beverages']",Banashankari
Nisarga Restaurant,3.3,6,350.0,0,0,"['Mangalorean', 'Chinese', 'North Indian', 'Seafood']",Lavelle Road
NISO Chinese Restaurant,3.9,36,350.0,0,0,"['Chinese', 'Momos']",Whitefield
Nite Out,3.5,6,500.0,1,0,"['North Indian', 'Chinese', 'Biryani']",Brookefield
Nitehunger,2.6,119,500.0,1,0,"['North Indian', 'Chinese']",Brookefield
Nithyothsav - Hotel Ramanashree,3.0,31,1000.0,0,0,"['North Indian', 'Chinese']",Brigade Road
Nizaam's Kaati Rolls & Kebabs,3.7,110,450.0,1,0,"['Street Food', 'North Indian', 'Rolls']",Indiranagar
Nizam's Biryani House,2.8,40,700.0,1,0,"['Hyderabadi', 'Biryani']",Old Airport Road
NMR Multicuisine Restaurant,3.6,9,550.0,1,0,"['North Indian', 'Chinese', 'Arabian', 'Juices']",Electronic City
No 10 Fort Cochin,2.8,40,800.0,0,0,"['South Indian', 'Seafood', 'Kerala', 'Biryani']",Brigade Road
No More Hungry,3.3,214,450.0,1,0,['North Indian'],Indiranagar
NOC Cafe & Catering,3.2,7,400.0,1,0,"['North Indian', 'Fast Food']",Malleshwaram
Noibidya,3.5,44,400.0,0,0,"['North Indian', 'Bengali']",Brookefield
NoLimmits Lounge and Club,4.0,2096,2000.0,1,1,"['Chinese', 'Continental', 'North Indian', 'Burger', 'Pizza']",Indiranagar
Nomadic Tandoor,3.7,168,700.0,1,0,"['Cafe', 'North Indian', 'Chinese', 'Continental']",Malleshwaram
Nonveg Dreams,2.8,40,400.0,0,0,"['North Indian', 'South Indian']","Byresandra,Tavarekere,Madiwala"
Noodle Bar,4.0,1070,1400.0,0,1,"['Chinese', 'Momos']",Whitefield
Noodle Panda,4.3,336,800.0,1,0,"['Chinese', 'Indonesian', 'Japanese', 'Malaysian', 'Thai', 'Vietnamese', 'Momos']","Byresandra,Tavarekere,Madiwala"
Noodles,3.8,98,500.0,1,0,"['Chinese', 'Momos']",Kalyan Nagar
Nook - Aloft Bengaluru Cessna Business Park,4.2,411,1800.0,0,1,"['North Indian', 'Continental', 'Asian']",Whitefield
Noon's,4.2,161,300.0,1,0,['Biryani'],"Byresandra,Tavarekere,Madiwala"
Norsha Caffe,3.3,6,400.0,0,0,['Cafe'],Lavelle Road
North Indian And Bengali Mess,3.7,34,300.0,0,0,"['North Indian', 'Bengali']","Byresandra,Tavarekere,Madiwala"
North Indian Bhukkads,4.0,202,450.0,1,1,"['North Indian', 'Biryani', 'Chinese', 'Street Food']",Kalyan Nagar
North Indian Hotel,3.4,11,200.0,0,0,['North Indian'],Lavelle Road
North Indian Meals,3.2,5,300.0,0,0,['North Indian'],Jayanagar
North Indian Tadka,3.0,6,200.0,0,0,"['Chinese', 'North Indian']",Old Airport Road
North Indies,3.8,25,450.0,1,0,['North Indian'],Marathahalli
North Met South,2.8,40,800.0,0,0,"['North Indian', 'South Indian']",Bellandur
North Rasoe,3.1,5,500.0,1,0,"['North Indian', 'Chinese', 'Biryani', 'Kebab']",Banashankari
North Se South Veg & Non-Veg Restaurants,3.6,17,250.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Frazer Town
North Wale Restaurant,2.9,115,800.0,0,0,"['North Indian', 'Chinese']",Brookefield
Northam's Pizza.Pita,4.1,671,450.0,1,0,"['Italian', 'Pizza']",HSR
Northern Bites,3.2,51,400.0,1,0,"['North Indian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Northern Gate- Gateway Hotel,3.9,40,1900.0,0,1,['North Indian'],Brigade Road
Northern Route,4.1,159,300.0,1,0,"['North Indian', 'Street Food']",Brigade Road
Northway Cuisine,2.8,40,350.0,0,0,"['North Indian', 'Chinese']",Bannerghatta Road
Northwind,3.9,83,650.0,0,0,"['Biryani', 'Chinese', 'North Indian', 'Mangalorean']",Malleshwaram
Nossa Goa,4.1,292,1000.0,1,1,"['Goan', 'Seafood', 'Konkan', 'Desserts']",Indiranagar
Nostradamus Bar & Lounge,3.6,14,1500.0,0,0,"['North Indian', 'South Indian', 'Chinese', 'Continental']",Brigade Road
Not Just Parathas,3.8,170,500.0,1,0,"['North Indian', 'Chinese']",Marathahalli
Not Just Waffles,4.1,120,400.0,1,0,"['Desserts', 'Ice Cream']",Brookefield
Notebook Food Court,4.0,220,300.0,1,0,"['Chinese', 'North Indian', 'Rolls']",Electronic City
Nourich,2.8,40,800.0,0,1,"['Continental', 'Chinese', 'North Indian', 'Asian', 'Healthy Food', 'Fast Food']",Bannerghatta Road
Nouvelle Garden,3.7,202,900.0,0,0,"['North Indian', 'Continental', 'Italian']","Byresandra,Tavarekere,Madiwala"
Now Momos,3.4,11,200.0,0,0,"['Chinese', 'Fast Food', 'Momos']","Byresandra,Tavarekere,Madiwala"
NTR Cafe,2.9,4,100.0,1,0,"['Chinese', 'Fast Food']",Frazer Town
nu.tree,4.3,300,400.0,1,0,"['North Indian', 'Healthy Food', 'Beverages']",Sarjapur Road
Nukkad,3.0,106,500.0,1,0,"['North Indian', 'Chinese']",Bellandur
Nukkad Box,3.7,25,400.0,0,0,"['North Indian', 'Fast Food', 'Desserts', 'Beverages']",Marathahalli
NutBerry,3.7,34,150.0,1,0,"['Beverages', 'Desserts', 'Fast Food']","Byresandra,Tavarekere,Madiwala"
Nutri Fit,2.8,40,300.0,0,0,['Healthy Food'],Bannerghatta Road
Nutri Rich,3.8,53,350.0,1,0,['Healthy Food'],"Byresandra,Tavarekere,Madiwala"
NutriFit,2.8,40,200.0,1,0,['Healthy Food'],Indiranagar
Nutripress,3.3,4,200.0,1,0,['Juices'],Koramangala 4th Block
Nutrition on Wheels,2.9,23,300.0,0,0,['Healthy Food'],"Byresandra,Tavarekere,Madiwala"
Nuts Over Salads Cafe,4.4,197,800.0,1,1,"['Cafe', 'Salad']","Byresandra,Tavarekere,Madiwala"
Nutty Affair,3.7,25,350.0,1,0,['Desserts'],Bellandur
Nutty Squirrel,3.8,72,300.0,1,0,"['Ice Cream', 'Desserts']",Bellandur
NV Naidu Hotel,3.9,36,250.0,0,0,['Biryani'],Basavanagudi
NV Patisserie,3.6,10,350.0,0,0,"['Desserts', 'Bakery']",Koramangala 4th Block
NY Pizza & Waffles,3.1,273,400.0,1,0,"['Pizza', 'Desserts']",Electronic City
NY Pizza And Waffles,2.8,40,300.0,1,0,"['Pizza', 'Fast Food']",Bellandur
NY8LIFE,3.2,4,300.0,0,0,"['North Indian', 'Rolls', 'Biryani']","Byresandra,Tavarekere,Madiwala"
NYS Kitchen,3.6,25,500.0,0,0,"['North Indian', 'Chinese']",Whitefield
O.G. Variar & Sons,4.8,1156,200.0,0,0,"['Bakery', 'Desserts']",Malleshwaram
O2 Juice Bar,3.5,11,200.0,1,0,"['Juices', 'Fast Food']",Brookefield
Oak Tavern,3.5,9,1000.0,0,0,"['Continental', 'North Indian']",Brookefield
Oakleaf,3.9,40,2000.0,1,0,"['Asian', 'Continental', 'North Indian', 'Italian']",Brookefield
Oasis Restaurant,2.9,28,550.0,0,0,"['North Indian', 'Chinese', 'Kebab']",Electronic City
Ober Cafe,3.5,10,200.0,1,0,"['Fast Food', 'Desserts']","Byresandra,Tavarekere,Madiwala"
Obsidian Sports and Music Bar -Gokulam Grand Hotel &...,3.7,37,2000.0,0,0,['Continental'],New BEL Road
Occasions,4.3,189,400.0,1,0,"['Bakery', 'Desserts']","Byresandra,Tavarekere,Madiwala"
OCEA HOTEL,3.7,278,800.0,1,0,"['North Indian', 'Chinese', 'Seafood']",Indiranagar
Ocean,3.8,213,700.0,1,0,"['Mexican', 'Continental', 'Italian', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Ocean's Delight,3.4,13,700.0,0,0,"['Seafood', 'Biryani', 'South Indian']",Kalyan Nagar
Odia By Nature,3.7,41,500.0,0,0,['Oriya'],Brookefield
Odia Dine,3.8,47,400.0,0,0,['Oriya'],Indiranagar
Odians,3.1,44,500.0,1,0,"['North Indian', 'Chinese', 'Oriya']",Marathahalli
Odisha Kitchen,3.1,95,500.0,1,0,"['Oriya', 'North Indian', 'Chinese']",Brookefield
Odisha Platter,3.8,294,350.0,1,0,['Oriya'],Brookefield
Odissi Restaurant,2.8,62,500.0,1,0,"['Oriya', 'Bengali']","Byresandra,Tavarekere,Madiwala"
Off D' Hook,3.7,88,800.0,0,1,"['Continental', 'Biryani', 'Pizza', 'North Indian', 'Chinese', 'Momos', 'Andhra', 'Kebab']",Marathahalli
Office Lunch Box,3.6,113,200.0,1,0,"['Andhra', 'North Indian']",Marathahalli
Oggarne,3.2,13,300.0,0,0,"['South Indian', 'North Indian', 'Chinese']",Jayanagar
Oh My Biryani,3.7,439,550.0,1,0,"['Biryani', 'North Indian']","Byresandra,Tavarekere,Madiwala"
Oh My Chaat,3.1,18,300.0,1,0,['Street Food'],Brigade Road
Oh So Stoned!,4.1,96,250.0,0,0,"['Beverages', 'Desserts']",Malleshwaram
Oh! Calcutta,4.4,1105,1200.0,1,1,"['Bengali', 'Seafood']",Brigade Road
Oil Pump,3.7,68,1000.0,0,0,"['Finger Food', 'Continental']",Koramangala 4th Block
OKI,4.5,418,1200.0,1,1,"['Asian', 'European', 'Italian', 'Korean', 'Malaysian', 'Thai', 'Vietnamese', 'Chinese']",Kalyan Nagar
OKO - The Lalit Ashok Bangalore,4.0,207,2200.0,0,1,"['Japanese', 'Asian']",Malleshwaram
Old Mumbai Ice Cream,3.8,41,150.0,1,0,['Ice Cream'],Basavanagudi
Old Stories,3.7,29,600.0,0,0,"['Bengali', 'North Indian', 'Oriya']",Electronic City
Oldtown Dilli,4.1,252,750.0,1,1,"['Mughlai', 'North Indian', 'Turkish', 'Afghan']","Byresandra,Tavarekere,Madiwala"
Olive - Era,3.3,511,550.0,1,0,"['BBQ', 'Arabian', 'Rolls', 'Chinese', 'North Indian', 'Juices', 'Kebab', 'Desserts']",Banashankari
Olive Bar And Kitchen,4.5,2194,1800.0,0,1,"['Mediterranean', 'European', 'Salad']",Brigade Road
Olive Garden,3.7,214,700.0,1,0,"['Arabian', 'North Indian', 'Chinese', 'Beverages']",Kalyan Nagar
Olive Tree,3.8,59,700.0,0,1,"['North Indian', 'South Indian', 'Chinese']",Rajajinagar
Oliver Wraps,3.1,8,300.0,1,0,"['Rolls', 'Fast Food']","Byresandra,Tavarekere,Madiwala"
Oliver's Pub & Diner,3.9,539,1500.0,1,1,"['Finger Food', 'American', 'Continental', 'Burger', 'Pizza']",Brookefield
Om Made Cafe,4.0,2729,1300.0,0,0,"['Cafe', 'Continental', 'European', 'Juices']","Byresandra,Tavarekere,Madiwala"
Om Meals & Paratha Junction,2.8,40,100.0,1,0,['North Indian'],New BEL Road
Om Nom Thai,3.9,30,400.0,0,0,"['Thai', 'Momos']",HSR
Om Sai Baba Mess,3.1,11,250.0,1,0,['South Indian'],"Byresandra,Tavarekere,Madiwala"
Om Sai Dham Bombay Hotel,3.6,19,200.0,0,0,['North Indian'],Marathahalli
Om Sai Punjabi Dhabha,3.4,10,250.0,1,0,['North Indian'],Whitefield
Om Sai Ram Food Junction,3.7,39,200.0,0,0,['North Indian'],New BEL Road
Om Sai Skanda Dosa Camp,3.9,29,150.0,0,0,['South Indian'],Indiranagar
Om Shiva Shakthi Chats Centre,3.9,26,300.0,0,0,"['Street Food', 'Fast Food']",Banashankari
Om Sri Vinayaka Chats,2.8,40,500.0,0,0,"['Street Food', 'Fast Food']",Banashankari
Om Sweets & Fast Food,3.4,19,200.0,0,0,"['North Indian', 'Chinese', 'Mithai']",Brookefield
Om Sweets & Snacks,3.9,34,150.0,0,0,"['Mithai', 'Oriya', 'Bengali']","Byresandra,Tavarekere,Madiwala"
OMG Biriyani,3.4,16,600.0,1,0,"['Biryani', 'Andhra', 'Chinese']","Byresandra,Tavarekere,Madiwala"
Omleterian,3.3,4,200.0,1,0,"['American', 'Continental']",Brookefield
Om's Cafe Prana,3.6,16,300.0,0,0,"['Cafe', 'Fast Food']","Byresandra,Tavarekere,Madiwala"
OMY Grill,3.8,34,300.0,1,0,"['Biryani', 'Rolls', 'Fast Food']",HSR
On The Go,2.8,40,400.0,0,0,"['North Indian', 'Mughlai', 'Chinese']",Whitefield
On the Go Cafeteria,2.8,40,200.0,0,0,['Fast Food'],Sarjapur Road
On The Nose,2.7,26,600.0,1,0,"['Cafe', 'Italian', 'Mexican', 'Chinese']",Koramangala 4th Block
Once In Nature,3.7,37,300.0,1,0,['Healthy Food'],Bannerghatta Road
Once Upon A Flame,4.5,2062,1200.0,1,0,"['Steak', 'Continental', 'Burger', 'BBQ']","Byresandra,Tavarekere,Madiwala"
Once Upon a Rooftop,4.3,1236,1000.0,0,1,"['Pizza', 'Italian', 'Chinese', 'Thai']",Basavanagudi
One Atria Cafe,3.7,40,1600.0,0,1,"['South Indian', 'Continental', 'North Indian']",Brigade Road
One Chu Restaurant,3.9,324,600.0,1,0,"['Chinese', 'Momos']",Indiranagar
One For The Road,4.1,137,1200.0,1,1,"['Continental', 'North Indian', 'Finger Food']",Whitefield
ONE IN A MELON,4.1,413,300.0,1,0,"['Juices', 'Healthy Food']",Koramangala 7th Block
One Night In Bangkok,2.8,40,1400.0,0,0,"['Asian', 'Thai']",Indiranagar
One Stop MARATHA,3.1,39,250.0,0,0,['Maharashtrian'],Koramangala 4th Block
Onesta,4.3,355,600.0,1,1,"['Pizza', 'Cafe', 'Italian']",Malleshwaram
Online Cake and Flower.com,3.2,6,500.0,1,0,"['Bakery', 'Desserts']",Whitefield
Only Parathas,2.8,29,450.0,0,0,"['North Indian', 'Street Food', 'Biryani']",Whitefield
Only Sharjah,2.8,40,200.0,1,0,['Beverages'],Bannerghatta Road
ONS Food,2.8,40,150.0,0,0,"['North Indian', 'Chinese']",Indiranagar
Oogway Express,3.3,10,600.0,1,0,"['Chinese', 'Thai', 'Momos']",Sarjapur Road
Ooh La La,3.6,15,500.0,1,0,"['North Indian', 'Biryani']",Brookefield
Oota Bangalore,4.6,463,1700.0,0,0,['South Indian'],Brookefield
Ootada Mane,2.9,67,600.0,1,0,"['South Indian', 'North Indian', 'Chinese']",Malleshwaram
Oottupura,2.6,166,350.0,1,0,"['Kerala', 'North Indian', 'Chinese', 'Rolls', 'Juices']",Malleshwaram
Oottupura Family Restaurant,3.4,224,400.0,1,0,"['Kerala', 'South Indian', 'Biryani']",Bannerghatta Road
Ooty Chocolates,3.3,9,300.0,1,0,['Desserts'],Bellandur
Opel Lounge,3.2,7,700.0,0,0,"['Finger Food', 'Chinese', 'North Indian']",Malleshwaram
Opt For Fitness,3.4,7,400.0,0,0,"['Continental', 'Healthy Food']",Kalyan Nagar
OPUS Club,4.4,1496,1900.0,0,1,"['Continental', 'Italian', 'North Indian', 'Mexican']",Bellandur
Opus Food Stories,4.5,200,1800.0,0,1,"['Goan', 'Asian', 'North Indian', 'European', 'Continental']",Sarjapur Road
Orbis Restaurant,3.9,1117,750.0,1,1,"['Arabian', 'North Indian', 'Chinese', 'Salad', 'Beverages']",Brookefield
Orchard Fresh,3.3,21,400.0,0,0,"['Ice Cream', 'Desserts']",Brookefield
Orchid Wine And Dine,2.9,10,700.0,0,0,"['North Indian', 'Chinese', 'Mughlai']",Kammanahalli
Oregano Pizzeria,3.7,52,450.0,1,0,"['Cafe', 'Italian', 'Pizza']",Koramangala 4th Block
Oregano Soul Food,4.0,158,700.0,1,0,['Cafe'],Whitefield
OrganicFeast,2.9,45,400.0,1,0,"['North Indian', 'Chinese', 'Healthy Food']",Electronic City
Origami,3.4,11,700.0,0,0,['Japanese'],Indiranagar
Orzuv,3.7,837,1100.0,1,1,"['Kashmiri', 'Cafe']",Whitefield
